Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD01525,2024-07-18,CUST0094,HD Webcam 1080p,Technology,North,1,56.99,0.05,24.99
ORD01535,2024-07-18,CUST0039,Permanent Sticky Notes,Office Supplies,West,1,6.64,0.05,4.44
ORD02192,2024-07-18,CUST0106,Bluetooth Speaker,Electronics,South,2,99.98,0.0,43.98
ORD00978,2024-07-19,CUST0063,Spiral Notebooks (3-Pack),Office Supplies,South,4,59.96,0.0,36.76
ORD01269,2024-07-19,CUST0023,Standing Desk Converter,Furniture,East,2,474.98,0.05,124.98
ORD01313,2024-07-19,CUST0231,Dual Monitor Arm,Technology,East,2,152.98,0.15,48.98
ORD01713,2024-07-19,CUST0107,External SSD 1TB,Technology,South,3,359.97,0.0,134.97
ORD02223,2024-07-19,CUST0005,Heavy-Duty Stapler,Office Supplies,North,1,19.99,0.0,11.49
ORD02464,2024-07-19,CUST0164,Dual Monitor Arm,Technology,East,4,341.96,0.05,133.96
ORD00095,2024-07-20,CUST0114,Adjustable Footrest,Furniture,East,2,66.48,0.05,30.48
ORD00318,2024-07-20,CUST0334,Whiteboard Markers,Office Supplies,South,1,11.49,0.0,6.99
ORD01414,2024-07-20,CUST0014,Ergonomic Office Chair,Furniture,North,2,359.98,0.1,83.98
ORD02561,2024-07-20,CUST0052,Filing Cabinet,Furniture,West,1,159.99,0.0,47.99
ORD00341,2024-07-21,CUST0006,Ballpoint Pens (Pack of 12),Office Supplies,West,1,8.99,0.0,5.79
ORD00683,2024-07-21,CUST0014,Whiteboard Markers,Office Supplies,South,1,11.49,0.0,6.99
ORD00934,2024-07-21,CUST0070,HDMI Cable 4K (6ft),Electronics,North,1,12.74,0.15,7.94
ORD02548,2024-07-21,CUST0011,Permanent Sticky Notes,Office Supplies,East,2,13.98,0.0,9.58
ORD01091,2024-07-22,CUST0168,Mechanical Keyboard,Technology,South,1,71.99,0.1,25.99
ORD01263,2024-07-22,CUST0083,Ergonomic Office Chair,Furniture,North,1,199.99,0.0,61.99
ORD01959,2024-07-22,CUST0051,Spiral Notebooks (3-Pack),Office Supplies,North,1,14.99,0.0,9.19
ORD02517,2024-07-22,CUST0118,Document Folder Set,Office Supplies,North,2,30.58,0.1,16.58
ORD02867,2024-07-22,CUST0079,Ergonomic Office Chair,Furniture,South,1,179.99,0.1,41.99
ORD00168,2024-07-23,CUST0003,Portable Power Bank 20000mAh,Electronics,South,1,39.99,0.0,18.49
ORD01844,2024-07-23,CUST0123,Whiteboard Markers,Office Supplies,North,2,22.98,0.0,13.98
ORD01983,2024-07-23,CUST0060,Lumbar Support Cushion,Furniture,North,3,89.97,0.0,47.97
ORD02251,2024-07-23,CUST0191,Document Folder Set,Office Supplies,West,1,11.89,0.3,4.89
ORD00146,2024-07-24,CUST0058,Heavy-Duty Stapler,Office Supplies,South,1,19.99,0.0,11.49
ORD01042,2024-07-24,CUST0003,Dual Monitor Arm,Technology,South,1,76.49,0.15,24.49
ORD02531,2024-07-24,CUST0167,A4 Printer Paper (Ream),Office Supplies,East,1,11.04,0.15,4.24
ORD02672,2024-07-24,CUST0036,Dual Monitor Arm,Technology,West,3,242.97,0.1,86.97
ORD02776,2024-07-24,CUST0086,Dual Monitor Arm,Technology,West,1,89.99,0.0,37.99
ORD02866,2024-07-24,CUST0004,Whiteboard Markers,Office Supplies,East,1,11.49,0.0,6.99
ORD00498,2024-07-25,CUST0017,External SSD 1TB,Technology,East,3,341.97,0.05,116.97
ORD00680,2024-07-25,CUST0241,Document Folder Set,Office Supplies,West,3,50.97,0.0,29.97
ORD01477,2024-07-25,CUST0174,Bookshelf 4-Tier,Furniture,North,1,113.99,0.05,31.99
ORD01698,2024-07-25,CUST0001,Bookshelf 4-Tier,Furniture,West,1,95.99,0.2,13.99
ORD02411,2024-07-25,CUST0184,A4 Printer Paper (Ream),Office Supplies,West,5,61.7,0.05,27.7
ORD00626,2024-07-26,CUST0321,Lumbar Support Cushion,Furniture,South,3,89.97,0.0,47.97
ORD01127,2024-07-26,CUST0284,Standing Desk Converter,Furniture,West,3,749.97,0.0,224.97
ORD01627,2024-07-26,CUST0300,Ergonomic Office Chair,Furniture,West,1,169.99,0.15,31.99
ORD02505,2024-07-26,CUST0010,Surge Protector Power Strip,Electronics,East,5,129.95,0.0,67.45
ORD02554,2024-07-26,CUST0267,Laptop Stand,Technology,South,1,31.99,0.2,
ORD01565,2024-07-27,CUST0105,Wireless Laser Presenter,Electronics,East,1,19.54,0.15,10.04
ORD02977,2024-07-27,CUST0345,Ballpoint Pens (Pack of 12),Office Supplies,North,1,8.99,0.0,5.79
ORD00148,2024-07-28,CUST0047,Spiral Notebooks (3-Pack),Office Supplies,North,4,47.97,0.2,24.77
ORD00492,2024-07-28,CUST0166,Ballpoint Pens (Pack of 12),Office Supplies,East,2,17.98,0.0,11.58
ORD00664,2024-07-28,CUST0080,HD Webcam 1080p,Technology,East,2,119.98,0.0,55.98
ORD01480,2024-07-28,CUST0013,Dual Monitor Arm,Technology,North,3,269.97,0.0,113.97
ORD00371,2024-07-29,CUST0104,Adjustable Footrest,Furniture,East,3,104.97,0.0,50.97
ORD00450,2024-07-29,CUST0189,Wireless Charging Pad,Electronics,North,2,59.98,0.0,30.98
ORD01264,2024-07-29,CUST0031,Heavy-Duty Stapler,Office Supplies,West,2,39.98,0.0,22.98
ORD01617,2024-07-29,CUST0245,Ballpoint Pens (Pack of 12),Office Supplies,West,1,8.54,0.05,5.34
ORD02574,2024-07-29,CUST0198,A4 Printer Paper (Ream),Office Supplies,West,1,12.34,0.05,5.54
ORD00761,2024-07-30,CUST0101,Whiteboard Markers,Office Supplies,East,1,10.34,0.1,5.84
ORD01613,2024-07-30,CUST0008,Standing Desk Converter,Furniture,West,8,1999.92,0.0,599.92
ORD01872,2024-07-30,CUST0133,Whiteboard Markers,Office Supplies,East,3,34.47,0.0,20.97
ORD02441,2024-07-30,CUST0223,Wireless Laser Presenter,Electronics,East,2,45.98,0.0,26.98
ORD00188,2024-07-31,CUST0225,Desk Organizer Mesh,Furniture,East,9,224.91,0.0,121.41
ORD00349,2024-07-31,CUST0020,Surge Protector Power Strip,Electronics,East,2,38.98,0.25,13.98
ORD01577,2024-07-31,CUST0109,Permanent Sticky Notes,Office Supplies,West,2,13.98,0.0,9.58
ORD02384,2024-08-01,CUST0170,Bluetooth Speaker,Electronics,South,1,47.49,0.05,19.49
ORD02841,2024-08-01,CUST0019,Desk Organizer Mesh,Furniture,East,5,124.95,0.0,67.45
ORD02924,2024-08-01,CUST0023,Noise-Canceling Headset,Technology,North,2,259.98,0.0,103.98
ORD00439,2024-08-02,CUST0103,Standing Desk Converter,Furniture,North,2,499.98,0.0,149.98
ORD00748,2024-08-02,CUST0292,Surge Protector Power Strip,Electronics,West,1,23.39,0.1,10.89
ORD01491,2024-08-02,CUST0095,Ergonomic Office Chair,Furniture,North,2,379.98,0.05,103.98
ORD01651,2024-08-02,CUST0331,Laptop Stand,Technology,North,1,39.99,0.0,17.99
ORD02550,2024-08-02,CUST0009,Spiral Notebooks (3-Pack),Office Supplies,East,2,26.98,0.1,15.38
ORD02593,2024-08-02,CUST0055,Bluetooth Speaker,Electronics,North,2,84.98,0.15,28.98
ORD02617,2024-08-02,CUST0285,Mechanical Keyboard,Technology,East,4,319.96,0.0,135.96
ORD00012,2024-08-03,CUST0295,Adjustable Footrest,Furniture,East,5,157.46,0.1,67.46
ORD00475,2024-08-03,CUST0139,Heavy-Duty Stapler,Office Supplies,West,2,39.98,0.0,22.98
ORD00733,2024-08-03,CUST0150,A4 Printer Paper (Ream),Office Supplies,East,2,23.38,0.1,9.78
ORD02385,2024-08-03,CUST0317,USB-C Docking Station,Technology,West,7,944.94,0.1,279.94
ORD02479,2024-08-03,CUST0073,HDMI Cable 4K (6ft),Electronics,East,2,23.98,0.2,14.38
ORD02711,2024-08-03,CUST0166,Desk Organizer Mesh,Furniture,West,2,49.98,0.0,26.98
ORD00176,2024-08-04,CUST0142,Surge Protector Power Strip,Electronics,North,3,70.17,0.1,32.67
ORD00284,2024-08-04,CUST0179,Mechanical Keyboard,Technology,West,5,339.96,0.15,109.96
ORD00452,2024-08-04,CUST0002,Document Folder Set,Office Supplies,West,1,16.14,0.05,9.14
ORD01667,2024-08-04,CUST0220,Dual Monitor Arm,Technology,West,1,89.99,0.0,37.99
ORD01863,2024-08-04,CUST0128,Surge Protector Power Strip,Electronics,North,3,77.97,0.0,40.47
ORD02802,2024-08-04,CUST0232,Heavy-Duty Stapler,Office Supplies,North,5,99.95,0.0,57.45
ORD00483,2024-08-05,CUST0002,Noise-Canceling Headset,Technology,North,1,129.99,0.0,51.99
ORD01012,2024-08-05,CUST0010,Wireless Laser Presenter,Electronics,South,4,78.17,0.15,40.17
ORD01168,2024-08-05,CUST0297,Desk Organizer Mesh,Furniture,North,1,22.49,0.1,10.99
ORD02285,2024-08-05,CUST0029,Ergonomic Office Chair,Furniture,South,4,639.97,0.2,87.97
ORD02343,2024-08-05,CUST0002,A4 Printer Paper (Ream),Office Supplies,South,2,22.08,0.15,8.48
ORD00257,2024-08-06,CUST0127,Bookshelf 4-Tier,Furniture,North,2,203.98,0.15,39.98
ORD00319,2024-08-06,CUST0268,Adjustable Footrest,Furniture,West,1,29.74,0.15,11.74
ORD02286,2024-08-06,CUST0152,Surge Protector Power Strip,Electronics,West,5,129.95,0.0,67.45
ORD02730,2024-08-06,CUST0330,Document Folder Set,Office Supplies,East,4,50.97,0.25,22.97
ORD00470,2024-08-07,CUST0311,Wireless Laser Presenter,Electronics,West,1,17.24,0.25,7.74
ORD01583,2024-08-07,CUST0076,Standing Desk Converter,Furniture,West,1,249.99,0.0,74.99
ORD01876,2024-08-07,CUST0119,Spiral Notebooks (3-Pack),Office Supplies,North,1,11.24,0.25,5.44
ORD01880,2024-08-07,CUST0163,USB-C Docking Station,Technology,North,3,359.98,0.2,74.98
ORD02654,2024-08-07,CUST0184,External SSD 1TB,Technology,East,4,383.97,0.2,83.97
ORD01073,2024-08-08,CUST0038,Heavy-Duty Stapler,Office Supplies,South,10,199.9,0.0,114.9
ORD01323,2024-08-08,CUST0023,Document Folder Set,Office Supplies,East,2,30.58,0.1,16.58
ORD01700,2024-08-08,CUST0357,Permanent Sticky Notes,Office Supplies,West,1,5.94,0.15,3.74
ORD00117,2024-07-09,CUST0088,Mechanical Keyboard,Technology,South,4,287.96,0.1,103.96
ORD01900,2024-08-08,CUST0165,Desk Organizer Mesh,Furniture,South,6,149.94,0.0,80.94
ORD02244,2024-08-08,CUST0165,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.99,0.0,5.79
ORD02555,2024-08-08,CUST0059,Laptop Stand,Technology,West,2,75.98,0.05,31.98
ORD02960,2024-08-08,CUST0230,Heavy-Duty Stapler,Office Supplies,North,1,16.99,0.15,8.49
ORD00287,2024-08-09,CUST0001,Spiral Notebooks (3-Pack),Office Supplies,North,3,42.72,0.05,25.32
ORD00469,2024-08-09,CUST0299,Ergonomic Office Chair,Furniture,South,5,999.95,0.0,309.95
ORD00534,2024-08-09,CUST0084,HDMI Cable 4K (6ft),Electronics,South,9,114.67,0.15,71.47
ORD01123,2024-08-09,CUST0010,Ballpoint Pens (Pack of 12),Office Supplies,South,3,26.97,0.0,17.37
ORD02347,2024-08-09,CUST0334,Standing Desk Converter,Furniture,South,3,599.98,0.2,74.98
ORD02399,2024-08-09,CUST0282,Heavy-Duty Stapler,Office Supplies,South,1,15.99,0.2,7.49
ORD00434,2024-08-10,CUST0079,Whiteboard Markers,Office Supplies,North,3,34.47,0.0,20.97
ORD00519,2024-08-10,CUST0177,Laptop Stand,Technology,West,1,35.99,0.1,13.99
ORD00870,2024-08-10,CUST0310,Ergonomic Office Chair,Furniture,North,2,339.98,0.15,63.98
ORD00896,2024-08-10,CUST0176,Spiral Notebooks (3-Pack),Office Supplies,West,2,26.98,0.1,15.38
ORD01160,2024-08-10,CUST0289,Surge Protector Power Strip,Electronics,West,1,25.99,0.0,13.49
ORD01858,2024-08-10,CUST0193,Document Folder Set,Office Supplies,South,3,50.97,0.0,29.97
ORD02681,2024-08-10,CUST0188,External SSD 1TB,Technology,West,2,215.98,0.1,65.98
ORD00240,2024-08-11,CUST0004,Wireless Laser Presenter,Electronics,North,2,43.68,0.05,24.68
ORD00637,2024-08-11,CUST0290,Lumbar Support Cushion,Furniture,West,1,29.99,0.0,15.99
ORD01912,2024-08-11,CUST0237,USB-C Docking Station,Technology,South,1,134.99,0.1,39.99
ORD02265,2024-08-11,CUST0037,A4 Printer Paper (Ream),Office Supplies,North,2,25.98,0.0,12.38
ORD00112,2024-08-12,CUST0138,Noise-Canceling Headset,Technology,East,1,129.99,0.0,51.99
ORD00348,2024-08-12,CUST0238,Bookshelf 4-Tier,Furniture,West,2,239.98,0.0,75.98
ORD00643,2024-08-12,CUST0185,Wireless Laser Presenter,Electronics,South,1,22.99,0.0,13.49
ORD00649,2024-08-12,CUST0167,Document Folder Set,Office Supplies,South,1,16.14,0.05,9.14
ORD01563,2024-08-12,CUST0039,External SSD 1TB,Technology,West,8,959.92,0.0,359.92
ORD01770,2024-08-12,CUST0051,Spiral Notebooks (3-Pack),Office Supplies,East,7,83.94,0.2,43.34
ORD01845,2024-08-12,CUST0303,Wireless Laser Presenter,Electronics,South,4,91.96,0.0,53.96
ORD01940,2024-08-12,CUST0361,Spiral Notebooks (3-Pack),Office Supplies,West,1,12.74,0.15,6.94
ORD02250,2024-08-12,CUST0352,Heavy-Duty Stapler,Office Supplies,West,3,59.97,0.0,34.47
ORD02346,2024-08-12,CUST0277,Document Folder Set,Office Supplies,West,5,84.95,0.0,49.95
ORD02349,2024-08-12,CUST0016,Surge Protector Power Strip,Electronics,West,1,24.69,0.05,12.19
ORD02734,2024-08-12,CUST0177,Document Folder Set,Office Supplies,West,2,25.48,0.25,11.48
ORD00638,2024-08-13,CUST0010,Whiteboard Markers,Office Supplies,South,2,21.83,0.05,12.83
ORD00170,2024-08-14,CUST0105,USB-C Docking Station,Technology,North,1,127.49,0.15,32.49
ORD00754,2024-08-14,CUST0271,Ergonomic Office Chair,Furniture,North,2,399.98,0.0,123.98
ORD00806,2024-08-14,CUST0102,Spiral Notebooks (3-Pack),Office Supplies,East,2,28.48,0.05,16.88
ORD01715,2024-08-14,CUST0088,Mechanical Keyboard,Technology,South,1,79.99,0.0,33.99
ORD01801,2024-08-14,CUST0070,HDMI Cable 4K (6ft),Electronics,East,2,29.98,0.0,20.38
ORD02534,2024-08-14,CUST0125,External SSD 1TB,Technology,North,4,479.96,0.0,179.96
ORD02676,2024-08-14,CUST0078,Whiteboard Markers,Office Supplies,North,2,22.98,0.0,13.98
ORD02963,2024-08-14,CUST0207,Permanent Sticky Notes,Office Supplies,North,1,5.94,0.15,3.74
ORD00756,2024-08-15,CUST0056,Noise-Canceling Headset,Technology,South,2,259.98,0.0,103.98
ORD01129,2024-08-15,CUST0129,Bookshelf 4-Tier,Furniture,South,1,113.99,0.05,31.99
ORD02909,2024-08-15,CUST0025,Standing Desk Converter,Furniture,West,2,474.98,0.05,124.98
ORD00142,2024-08-16,CUST0057,Dual Monitor Arm,Technology,South,2,179.98,0.0,75.98
ORD01083,2024-08-16,CUST0082,Portable Power Bank 20000mAh,Electronics,South,2,75.98,0.05,32.98
ORD01153,2024-08-16,CUST0224,HD Webcam 1080p,Technology,East,4,239.96,0.0,111.96
ORD01722,2024-08-16,CUST0221,External SSD 1TB,Technology,South,3,359.97,0.0,134.97
ORD00245,2024-08-17,CUST0013,Spiral Notebooks (3-Pack),Office Supplies,West,1,11.99,0.2,6.19
ORD00582,2024-08-17,CUST0098,Standing Desk Converter,Furniture,East,1,249.99,0.0,74.99
ORD00880,2024-08-17,CUST0292,Document Folder Set,Office Supplies,East,1,16.99,0.0,9.99
ORD01351,2024-08-17,CUST0200,Document Folder Set,Office Supplies,East,3,45.87,0.1,24.87
ORD02181,2024-08-17,CUST0009,A4 Printer Paper (Ream),Office Supplies,East,1,12.99,0.0,6.19
ORD02221,2024-08-17,CUST0199,Bluetooth Speaker,Electronics,East,2,99.98,0.0,43.98
ORD02355,2024-08-18,CUST0027,Heavy-Duty Stapler,Office Supplies,West,1,19.99,0.0,11.49
ORD02761,2024-08-18,CUST0254,Document Folder Set,Office Supplies,North,2,33.98,0.0,19.98
ORD02831,2024-08-18,CUST0117,Whiteboard Markers,Office Supplies,South,2,22.98,0.0,13.98
ORD00048,2024-08-19,CUST0123,Ergonomic Office Chair,Furniture,South,5,849.96,0.15,159.96
ORD01560,2024-08-19,CUST0002,Whiteboard Markers,Office Supplies,West,3,25.85,0.25,12.35
ORD02391,2024-08-19,CUST0080,External SSD 1TB,Technology,South,1,119.99,0.0,44.99
ORD02742,2024-08-19,CUST0050,Whiteboard Markers,Office Supplies,West,2,22.98,0.0,13.98
ORD00014,2024-08-20,CUST0068,External SSD 1TB,Technology,East,1,119.99,0.0,44.99
ORD00496,2024-08-20,CUST0197,A4 Printer Paper (Ream),Office Supplies,South,3,35.07,0.1,14.67
ORD00874,2024-08-20,CUST0001,Lumbar Support Cushion,Furniture,North,3,89.97,0.0,47.97
ORD01144,2024-08-20,CUST0167,External SSD 1TB,Technology,South,1,119.99,0.0,44.99
ORD01466,2024-08-20,CUST0001,HDMI Cable 4K (6ft),Electronics,North,4,56.96,0.05,37.76
ORD00074,2024-08-21,CUST0342,Noise-Canceling Headset,Technology,East,2,194.99,0.25,38.99
ORD00426,2024-08-21,CUST0008,USB-C Docking Station,Technology,South,2,284.98,0.05,94.98
ORD00973,2024-08-21,CUST0212,Wireless Laser Presenter,Electronics,North,2,45.98,0.0,26.98
ORD01702,2024-08-21,CUST0015,Filing Cabinet,Furniture,South,4,543.97,0.15,95.97
ORD02857,2024-08-21,CUST0176,Noise-Canceling Headset,Technology,South,3,389.97,0.0,155.97
ORD02892,2024-08-21,CUST0005,Noise-Canceling Headset,Technology,East,5,454.96,0.3,64.96
ORD00163,2024-08-22,CUST0122,Desk Organizer Mesh,Furniture,East,2,44.98,0.1,21.98
ORD01657,2024-08-22,CUST0064,A4 Printer Paper (Ream),Office Supplies,West,2,23.38,0.1,9.78
ORD01820,2024-08-22,CUST0015,Document Folder Set,Office Supplies,West,4,67.96,0.0,39.96
ORD02216,2024-08-22,CUST0369,Surge Protector Power Strip,Electronics,West,2,46.78,0.1,21.78
ORD02228,2024-08-22,CUST0005,Whiteboard Markers,Office Supplies,West,1,9.77,0.15,5.27
ORD02738,2024-08-22,CUST0010,Heavy-Duty Stapler,Office Supplies,North,1,19.99,0.0,11.49
ORD02889,2024-08-22,CUST0021,Wireless Charging Pad,Electronics,North,4,119.96,0.0,61.96
ORD00486,2024-08-23,CUST0123,Lumbar Support Cushion,Furniture,West,3,80.97,0.1,38.97
ORD00630,2024-08-23,CUST0286,Bookshelf 4-Tier,Furniture,North,3,251.98,0.3,5.98
ORD00151,2024-08-24,CUST0215,USB-C Docking Station,Technology,East,4,539.96,0.1,159.96
ORD00926,2024-08-24,CUST0312,Dual Monitor Arm,Technology,North,1,76.49,0.15,24.49
ORD01024,2024-08-24,CUST0205,Whiteboard Markers,Office Supplies,East,1,8.62,0.25,4.12
ORD00104,2024-08-25,CUST0373,Desk Organizer Mesh,Furniture,North,7,174.93,0.0,94.43
ORD01499,2024-08-25,CUST0100,Whiteboard Markers,Office Supplies,South,4,43.66,0.05,25.66
ORD02582,2024-08-25,CUST0121,Wireless Charging Pad,Electronics,West,6,170.94,0.05,83.94
ORD02625,2024-08-25,CUST0298,Whiteboard Markers,Office Supplies,East,2,20.68,0.1,11.68
ORD01760,2024-08-26,CUST0040,Laptop Stand,Technology,South,1,37.99,0.05,15.99
ORD02319,2024-08-26,CUST0117,HD Webcam 1080p,Technology,North,2,83.99,0.3,19.99
ORD02443,2024-08-26,CUST0040,HDMI Cable 4K (6ft),Electronics,West,2,26.98,0.1,17.38
ORD00526,2024-08-27,CUST0096,Whiteboard Markers,Office Supplies,North,2,22.98,0.0,13.98
ORD00589,2024-08-27,CUST0022,Dual Monitor Arm,Technology,East,10,854.9,0.05,334.9
ORD00905,2024-08-27,CUST0223,USB-C Docking Station,Technology,East,1,149.99,0.0,54.99
ORD01242,2024-08-27,CUST0024,Desk Organizer Mesh,Furniture,West,1,21.24,0.15,9.74
ORD01925,2024-08-27,CUST0074,Noise-Canceling Headset,Technology,North,2,181.99,0.3,25.99
ORD02420,2024-08-27,CUST0001,External SSD 1TB,Technology,West,2,179.98,0.25,29.98
ORD01543,2024-08-28,CUST0023,HD Webcam 1080p,Technology,West,2,119.98,0.0,55.98
ORD01815,2024-08-28,CUST0019,Bluetooth Speaker,Electronics,North,7,349.93,0.0,153.93
ORD00078,2024-08-29,CUST0128,HD Webcam 1080p,Technology,South,5,299.95,0.0,139.95
ORD01239,2024-08-29,CUST0336,Heavy-Duty Stapler,Office Supplies,East,1,19.99,0.0,11.49
ORD00842,2024-08-30,CUST0027,Lumbar Support Cushion,Furniture,East,1,28.49,0.05,14.49
ORD01259,2024-08-30,CUST0017,Adjustable Footrest,Furniture,East,1,34.99,0.0,16.99
ORD01415,2024-08-30,CUST0013,Permanent Sticky Notes,Office Supplies,West,1,6.99,0.0,4.79
ORD01987,2024-08-30,CUST0259,Ergonomic Office Chair,Furniture,East,1,159.99,0.2,21.99
ORD02733,2024-08-30,CUST0048,Desk Organizer Mesh,Furniture,East,3,74.97,0.0,40.47
ORD00739,2024-08-31,CUST0117,Spiral Notebooks (3-Pack),Office Supplies,West,2,28.48,0.05,16.88
ORD00986,2024-08-31,CUST0185,Ballpoint Pens (Pack of 12),Office Supplies,South,5,44.95,0.0,28.95
ORD02050,2024-08-31,CUST0108,Bookshelf 4-Tier,Furniture,West,2,239.98,0.0,75.98
ORD02109,2024-08-31,CUST0235,Noise-Canceling Headset,Technology,North,2,259.98,0.0,103.98
ORD02162,2024-08-31,CUST0110,Permanent Sticky Notes,Office Supplies,North,2,9.79,0.3,5.39
ORD00069,2024-09-01,CUST0045,Whiteboard Markers,Office Supplies,East,3,32.75,0.05,19.25
ORD00938,2024-09-01,CUST0275,Standing Desk Converter,Furniture,West,3,749.97,0.0,224.97
ORD01065,2024-09-01,CUST0026,Adjustable Footrest,Furniture,West,3,94.47,0.1,40.47
ORD02448,2024-09-01,CUST0038,Heavy-Duty Stapler,Office Supplies,West,2,39.98,0.0,22.98
ORD02638,2024-09-01,CUST0026,HDMI Cable 4K (6ft),Electronics,South,2,28.48,0.05,18.88
ORD02874,2024-09-01,CUST0124,Desk Organizer Mesh,Furniture,North,6,127.45,0.15,58.45
ORD00092,2024-09-02,CUST0193,Laptop Stand,Technology,East,1,39.99,0.0,17.99
ORD00855,2024-09-02,CUST0017,Ergonomic Office Chair,Furniture,East,4,799.96,0.0,247.96
ORD02840,2024-09-02,CUST0055,Dual Monitor Arm,Technology,South,1,89.99,0.0,37.99
ORD00203,2024-09-03,CUST0061,Noise-Canceling Headset,Technology,East,3,311.98,0.2,77.98
ORD00264,2024-09-03,CUST0093,Portable Power Bank 20000mAh,Electronics,East,3,113.97,0.05,49.47
ORD00904,2024-09-04,CUST0006,USB-C Docking Station,Technology,West,2,299.98,0.0,109.98
ORD02333,2024-09-04,CUST0201,Dual Monitor Arm,Technology,East,1,80.99,0.1,28.99
ORD02530,2024-09-04,CUST0118,Wireless Laser Presenter,Electronics,North,1,18.39,0.2,8.89
ORD00122,2024-09-05,CUST0106,Bluetooth Speaker,Electronics,South,4,199.96,0.0,87.96
ORD01120,2024-09-05,CUST0241,Whiteboard Markers,Office Supplies,South,4,36.77,0.2,18.77
ORD01711,2024-09-05,CUST0131,Ergonomic Office Chair,Furniture,South,1,189.99,0.05,51.99
ORD02487,2024-09-05,CUST0182,HD Webcam 1080p,Technology,West,10,599.9,0.0,279.9
ORD02780,2024-09-05,CUST0135,Bookshelf 4-Tier,Furniture,South,4,479.96,0.0,151.96
ORD01555,2024-09-06,CUST0026,Mechanical Keyboard,Technology,South,2,159.98,0.0,67.98
ORD02067,2024-09-06,CUST0278,Standing Desk Converter,Furniture,North,1,224.99,0.1,49.99
ORD00489,2024-09-07,CUST0249,Mechanical Keyboard,Technology,West,1,59.99,0.25,13.99
ORD00605,2024-09-07,CUST0012,Document Folder Set,Office Supplies,North,3,50.97,0.0,29.97
ORD00966,2024-09-07,CUST0027,External SSD 1TB,Technology,North,1,101.99,0.15,26.99
ORD01808,2024-09-07,CUST0236,Permanent Sticky Notes,Office Supplies,East,4,27.96,0.0,19.16
ORD02765,2024-09-07,CUST0335,Dual Monitor Arm,Technology,North,2,170.98,0.05,66.98
ORD02851,2024-09-07,CUST0080,Noise-Canceling Headset,Technology,West,1,129.99,0.0,51.99
ORD02865,2024-09-07,CUST0366,Ergonomic Office Chair,Furniture,East,2,319.98,0.2,43.98
ORD00187,2024-09-08,CUST0013,Heavy-Duty Stapler,Office Supplies,North,4,75.96,0.05,41.96
ORD00983,2024-09-08,CUST0208,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.99,0.0,5.79
ORD01038,2024-09-08,CUST0281,Whiteboard Markers,Office Supplies,North,1,10.34,0.1,5.84
ORD01226,2024-09-08,CUST0009,Spiral Notebooks (3-Pack),Office Supplies,East,1,14.24,0.05,8.44
ORD00940,2024-09-09,CUST0345,Portable Power Bank 20000mAh,Electronics,South,4,159.96,0.0,73.96
ORD01793,2024-09-09,CUST0254,USB-C Docking Station,Technology,South,6,899.94,0.0,329.94
ORD01828,2024-09-10,CUST0075,Adjustable Footrest,Furniture,North,3,104.97,0.0,50.97
ORD01601,2024-09-11,CUST0118,Bluetooth Speaker,Electronics,West,1,44.99,0.1,16.99
ORD01631,2024-09-11,CUST0035,Portable Power Bank 20000mAh,Electronics,East,2,79.98,0.0,36.98
ORD02872,2024-09-11,CUST0133,Wireless Laser Presenter,Electronics,West,1,18.39,0.2,8.89
ORD00103,2024-09-12,CUST0142,Document Folder Set,Office Supplies,East,2,33.98,0.0,19.98
ORD01077,2024-09-12,CUST0010,HD Webcam 1080p,Technology,South,2,119.98,0.0,55.98
ORD01424,2024-09-12,CUST0002,Mechanical Keyboard,Technology,West,1,79.99,0.0,33.99
ORD02218,2024-09-12,CUST0023,Document Folder Set,Office Supplies,West,1,16.99,0.0,9.99
ORD00023,2024-09-13,CUST0075,Mechanical Keyboard,Technology,East,3,215.97,0.1,77.97
ORD01430,2024-09-13,CUST0063,Dual Monitor Arm,Technology,South,3,269.97,0.0,113.97
ORD00398,2024-09-14,CUST0037,Bluetooth Speaker,Electronics,West,3,149.97,0.0,65.97
ORD02641,2024-09-14,CUST0002,Portable Power Bank 20000mAh,Electronics,East,2,79.98,0.0,36.98
ORD02826,2024-09-14,CUST0001,USB-C Docking Station,Technology,North,3,449.97,0.0,164.97
ORD00214,2024-09-15,CUST0113,Dual Monitor Arm,Technology,North,1,89.99,0.0,37.99
ORD00697,2024-09-15,CUST0028,Whiteboard Markers,Office Supplies,West,6,68.94,0.0,41.94
ORD00760,2024-09-15,CUST0277,Mechanical Keyboard,Technology,West,2,159.98,0.0,67.98
ORD01697,2024-09-15,CUST0264,Spiral Notebooks (3-Pack),Office Supplies,East,2,28.48,0.05,16.88
ORD02085,2024-09-15,CUST0269,Ballpoint Pens (Pack of 12),Office Supplies,South,2,16.18,0.1,9.78
ORD02815,2024-09-15,CUST0013,Document Folder Set,Office Supplies,East,8,135.92,0.0,79.92
ORD00864,2024-09-16,CUST0086,Standing Desk Converter,Furniture,South,1,249.99,0.0,74.99
ORD01551,2024-09-16,CUST0123,HDMI Cable 4K (6ft),Electronics,North,4,59.96,0.0,40.76
