Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD01144,8/20/2024,CUST0167,External SSD 1TB,Technology,South,1,119.99,0,44.99
ORD01466,8/20/2024,CUST0001,HDMI Cable 4K (6ft),Electronics,North,4,56.96,0.05,37.76
ORD00074,8/21/2024,CUST0342,Noise-Canceling Headset,Technology,East,2,194.99,0.25,38.99
ORD00426,8/21/2024,CUST0008,USB-C Docking Station,Technology,South,2,284.98,0.05,94.98
ORD00973,8/21/2024,CUST0212,Wireless Laser Presenter,Electronics,North,2,45.98,0,26.98
ORD01702,8/21/2024,CUST0015,Filing Cabinet,Furniture,South,4,543.97,0.15,95.97
ORD02857,8/21/2024,CUST0176,Noise-Canceling Headset,Technology,South,3,389.97,0,155.97
ORD02892,8/21/2024,CUST0005,Noise-Canceling Headset,Technology,East,5,454.96,0.3,64.96
ORD00163,8/22/2024,CUST0122,Desk Organizer Mesh,Furniture,East,2,44.98,0.1,21.98
ORD01657,8/22/2024,CUST0064,A4 Printer Paper (Ream),Office Supplies,West,2,23.38,0.1,9.78
ORD01820,8/22/2024,CUST0015,Document Folder Set,Office Supplies,West,4,67.96,0,39.96
ORD02216,8/22/2024,CUST0369,Surge Protector Power Strip,Electronics,West,2,46.78,0.1,21.78
ORD02228,8/22/2024,CUST0005,Whiteboard Markers,Office Supplies,West,1,9.77,0.15,5.27
ORD02738,8/22/2024,CUST0010,Heavy-Duty Stapler,Office Supplies,North,1,19.99,0,11.49
ORD02889,8/22/2024,CUST0021,Wireless Charging Pad,Electronics,North,4,119.96,0,61.96
ORD00486,8/23/2024,CUST0123,Lumbar Support Cushion,Furniture,West,3,80.97,0.1,38.97
ORD00630,8/23/2024,CUST0286,Bookshelf 4-Tier,Furniture,North,3,251.98,0.3,5.98
ORD00151,8/24/2024,CUST0215,USB-C Docking Station,Technology,East,4,539.96,0.1,159.96
ORD00926,8/24/2024,CUST0312,Dual Monitor Arm,Technology,North,1,76.49,0.15,24.49
ORD01024,8/24/2024,CUST0205,Whiteboard Markers,Office Supplies,East,1,8.62,0.25,4.12
ORD00104,8/25/2024,CUST0373,Desk Organizer Mesh,Furniture,North,7,174.93,0,94.43
ORD01499,8/25/2024,CUST0100,Whiteboard Markers,Office Supplies,South,4,43.66,0.05,25.66
ORD02582,8/25/2024,CUST0121,Wireless Charging Pad,Electronics,West,6,170.94,0.05,83.94
ORD02625,8/25/2024,CUST0298,Whiteboard Markers,Office Supplies,East,2,20.68,0.1,11.68
ORD01760,8/26/2024,CUST0040,Laptop Stand,Technology,South,1,37.99,0.05,15.99
ORD02319,8/26/2024,CUST0117,HD Webcam 1080p,Technology,North,2,83.99,0.3,19.99
ORD02443,8/26/2024,CUST0040,HDMI Cable 4K (6ft),Electronics,West,2,26.98,0.1,17.38
ORD00526,8/27/2024,CUST0096,Whiteboard Markers,Office Supplies,North,2,22.98,0,13.98
ORD00589,8/27/2024,CUST0022,Dual Monitor Arm,Technology,East,10,854.9,0.05,334.9
ORD00905,8/27/2024,CUST0223,USB-C Docking Station,Technology,East,1,149.99,0,54.99
ORD01242,8/27/2024,CUST0024,Desk Organizer Mesh,Furniture,West,1,21.24,0.15,9.74
ORD01925,8/27/2024,CUST0074,Noise-Canceling Headset,Technology,North,2,181.99,0.3,25.99
ORD02420,8/27/2024,CUST0001,External SSD 1TB,Technology,West,2,179.98,0.25,29.98
ORD01543,8/28/2024,CUST0023,HD Webcam 1080p,Technology,West,2,119.98,0,55.98
ORD01815,8/28/2024,CUST0019,Bluetooth Speaker,Electronics,North,7,349.93,0,153.93
ORD00078,8/29/2024,CUST0128,HD Webcam 1080p,Technology,South,5,299.95,0,139.95
ORD01239,8/29/2024,CUST0336,Heavy-Duty Stapler,Office Supplies,East,1,19.99,0,11.49
ORD00842,8/30/2024,CUST0027,Lumbar Support Cushion,Furniture,East,1,28.49,0.05,14.49
ORD01259,8/30/2024,CUST0017,Adjustable Footrest,Furniture,East,1,34.99,0,16.99
ORD01415,8/30/2024,CUST0013,Permanent Sticky Notes,Office Supplies,West,1,6.99,0,4.79
ORD01987,8/30/2024,CUST0259,Ergonomic Office Chair,Furniture,East,1,159.99,0.2,21.99
ORD02733,8/30/2024,CUST0048,Desk Organizer Mesh,Furniture,East,3,74.97,0,40.47
ORD00739,8/31/2024,CUST0117,Spiral Notebooks (3-Pack),Office Supplies,West,2,28.48,0.05,16.88
ORD00986,8/31/2024,CUST0185,Ballpoint Pens (Pack of 12),Office Supplies,South,5,44.95,0,28.95
ORD02050,8/31/2024,CUST0108,Bookshelf 4-Tier,Furniture,West,2,239.98,0,75.98
ORD02109,8/31/2024,CUST0235,Noise-Canceling Headset,Technology,North,2,259.98,0,103.98
ORD02162,8/31/2024,CUST0110,Permanent Sticky Notes,Office Supplies,North,2,9.79,0.3,5.39
ORD00069,9/1/2024,CUST0045,Whiteboard Markers,Office Supplies,East,3,32.75,0.05,19.25
ORD00938,9/1/2024,CUST0275,Standing Desk Converter,Furniture,West,3,749.97,0,224.97
ORD01065,9/1/2024,CUST0026,Adjustable Footrest,Furniture,West,3,94.47,0.1,40.47
ORD02448,9/1/2024,CUST0038,Heavy-Duty Stapler,Office Supplies,West,2,39.98,0,22.98
ORD02638,9/1/2024,CUST0026,HDMI Cable 4K (6ft),Electronics,South,2,28.48,0.05,18.88
ORD02874,9/1/2024,CUST0124,Desk Organizer Mesh,Furniture,North,6,127.45,0.15,58.45
ORD00092,9/2/2024,CUST0193,Laptop Stand,Technology,East,1,39.99,0,17.99
ORD00855,9/2/2024,CUST0017,Ergonomic Office Chair,Furniture,East,4,799.96,0,247.96
ORD02840,9/2/2024,CUST0055,Dual Monitor Arm,Technology,South,1,89.99,0,37.99
ORD00203,9/3/2024,CUST0061,Noise-Canceling Headset,Technology,East,3,311.98,0.2,77.98
ORD00264,9/3/2024,CUST0093,Portable Power Bank 20000mAh,Electronics,East,3,113.97,0.05,49.47
ORD00904,9/4/2024,CUST0006,USB-C Docking Station,Technology,West,2,299.98,0,109.98
ORD02333,9/4/2024,CUST0201,Dual Monitor Arm,Technology,East,1,80.99,0.1,28.99
ORD02530,9/4/2024,CUST0118,Wireless Laser Presenter,Electronics,North,1,18.39,0.2,8.89
ORD00122,9/5/2024,CUST0106,Bluetooth Speaker,Electronics,South,4,199.96,0,87.96
ORD01120,9/5/2024,CUST0241,Whiteboard Markers,Office Supplies,South,4,36.77,0.2,18.77
ORD01711,9/5/2024,CUST0131,Ergonomic Office Chair,Furniture,South,1,189.99,0.05,51.99
ORD02487,9/5/2024,CUST0182,HD Webcam 1080p,Technology,West,10,599.9,0,279.9
ORD02780,9/5/2024,CUST0135,Bookshelf 4-Tier,Furniture,South,4,479.96,0,151.96
ORD01555,9/6/2024,CUST0026,Mechanical Keyboard,Technology,South,2,159.98,0,67.98
ORD02067,9/6/2024,CUST0278,Standing Desk Converter,Furniture,North,1,224.99,0.1,49.99
ORD00489,9/7/2024,CUST0249,Mechanical Keyboard,Technology,West,1,59.99,0.25,13.99
ORD00605,9/7/2024,CUST0012,Document Folder Set,Office Supplies,North,3,50.97,0,29.97
ORD00966,9/7/2024,CUST0027,External SSD 1TB,Technology,North,1,101.99,0.15,26.99
ORD01808,9/7/2024,CUST0236,Permanent Sticky Notes,Office Supplies,East,4,27.96,0,19.16
ORD02765,9/7/2024,CUST0335,Dual Monitor Arm,Technology,North,2,170.98,0.05,66.98
ORD02851,9/7/2024,CUST0080,Noise-Canceling Headset,Technology,West,1,129.99,0,51.99
ORD02865,9/7/2024,CUST0366,Ergonomic Office Chair,Furniture,East,2,319.98,0.2,43.98
ORD00187,9/8/2024,CUST0013,Heavy-Duty Stapler,Office Supplies,North,4,75.96,0.05,41.96
ORD00983,9/8/2024,CUST0208,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.99,0,5.79
ORD01038,9/8/2024,CUST0281,Whiteboard Markers,Office Supplies,North,1,10.34,0.1,5.84
ORD01226,9/8/2024,CUST0009,Spiral Notebooks (3-Pack),Office Supplies,East,1,14.24,0.05,8.44
ORD00940,9/9/2024,CUST0345,Portable Power Bank 20000mAh,Electronics,South,4,159.96,0,73.96
ORD01793,9/9/2024,CUST0254,USB-C Docking Station,Technology,South,6,899.94,0,329.94
ORD01828,9/10/2024,CUST0075,Adjustable Footrest,Furniture,North,3,104.97,0,50.97
ORD01601,9/11/2024,CUST0118,Bluetooth Speaker,Electronics,West,1,44.99,0.1,16.99
ORD01631,9/11/2024,CUST0035,Portable Power Bank 20000mAh,Electronics,East,2,79.98,0,36.98
ORD02872,9/11/2024,CUST0133,Wireless Laser Presenter,Electronics,West,1,18.39,0.2,8.89
ORD00103,9/12/2024,CUST0142,Document Folder Set,Office Supplies,East,2,33.98,0,19.98
ORD01077,9/12/2024,CUST0010,HD Webcam 1080p,Technology,South,2,119.98,0,55.98
ORD01424,9/12/2024,CUST0002,Mechanical Keyboard,Technology,West,1,79.99,0,33.99
ORD02218,9/12/2024,CUST0023,Document Folder Set,Office Supplies,West,1,16.99,0,9.99
ORD00023,9/13/2024,CUST0075,Mechanical Keyboard,Technology,East,3,215.97,0.1,77.97
ORD01430,9/13/2024,CUST0063,Dual Monitor Arm,Technology,South,3,269.97,0,113.97
ORD00398,9/14/2024,CUST0037,Bluetooth Speaker,Electronics,West,3,149.97,0,65.97
ORD02641,9/14/2024,CUST0002,Portable Power Bank 20000mAh,Electronics,East,2,79.98,0,36.98
ORD02826,9/14/2024,CUST0001,USB-C Docking Station,Technology,North,3,449.97,0,164.97
ORD00214,9/15/2024,CUST0113,Dual Monitor Arm,Technology,North,1,89.99,0,37.99
ORD00697,9/15/2024,CUST0028,Whiteboard Markers,Office Supplies,West,6,68.94,0,41.94
ORD00760,9/15/2024,CUST0277,Mechanical Keyboard,Technology,West,2,159.98,0,67.98
ORD01697,9/15/2024,CUST0264,Spiral Notebooks (3-Pack),Office Supplies,East,2,28.48,0.05,16.88
ORD02085,9/15/2024,CUST0269,Ballpoint Pens (Pack of 12),Office Supplies,South,2,16.18,0.1,9.78
ORD02815,9/15/2024,CUST0013,Document Folder Set,Office Supplies,East,8,135.92,0,79.92
ORD00864,9/16/2024,CUST0086,Standing Desk Converter,Furniture,South,1,249.99,0,74.99
ORD01551,9/16/2024,CUST0123,HDMI Cable 4K (6ft),Electronics,North,4,59.96,0,40.76
ORD01749,9/16/2024,CUST0022,Ballpoint Pens (Pack of 12),Office Supplies,North,4,30.57,0.15,17.77
ORD02334,9/16/2024,CUST0107,Spiral Notebooks (3-Pack),Office Supplies,North,1,13.49,0.1,7.69
ORD01097,9/17/2024,CUST0104,Wireless Laser Presenter,Electronics,West,3,48.28,0.3,19.78
ORD01591,9/17/2024,CUST0022,USB-C Docking Station,Technology,East,3,404.97,0.1,119.97
ORD02117,9/17/2024,CUST0251,Desk Organizer Mesh,Furniture,South,2,49.98,0,26.98
ORD02639,9/17/2024,CUST0117,Laptop Stand,Technology,East,3,83.98,0.3,17.98
ORD02922,9/17/2024,CUST0002,Whiteboard Markers,Office Supplies,South,1,9.77,0.15,5.27
ORD00234,9/18/2024,CUST0037,HDMI Cable 4K (6ft),Electronics,North,1,14.99,0,10.19
ORD00867,9/18/2024,CUST0314,Permanent Sticky Notes,Office Supplies,West,1,5.59,0.2,3.39
ORD00989,9/18/2024,CUST0156,HDMI Cable 4K (6ft),Electronics,North,3,44.97,0,30.57
ORD01328,9/18/2024,CUST0039,Wireless Laser Presenter,Electronics,West,4,91.96,0,53.96
ORD02301,9/18/2024,CUST0049,Bluetooth Speaker,Electronics,North,1,47.49,0.05,19.49
ORD02302,9/18/2024,CUST0166,HD Webcam 1080p,Technology,East,5,299.95,0,139.95
ORD00852,9/19/2024,CUST0061,USB-C Docking Station,Technology,North,1,119.99,0.2,24.99
ORD01475,9/19/2024,CUST0009,Permanent Sticky Notes,Office Supplies,West,4,27.96,0,19.16
ORD01868,9/19/2024,CUST0324,Wireless Laser Presenter,Electronics,East,2,45.98,0,26.98
ORD02052,9/19/2024,CUST0305,Noise-Canceling Headset,Technology,East,1,116.99,0.1,38.99
ORD00592,9/20/2024,CUST0184,A4 Printer Paper (Ream),Office Supplies,South,1,9.74,0.25,2.94
ORD02023,9/20/2024,CUST0071,External SSD 1TB,Technology,East,3,359.97,0,134.97
ORD02195,9/20/2024,CUST0133,Surge Protector Power Strip,Electronics,East,8,207.92,0,107.92
ORD02912,9/20/2024,CUST0106,Document Folder Set,Office Supplies,South,7,118.93,0,69.93
ORD00367,9/21/2024,CUST0140,Ballpoint Pens (Pack of 12),Office Supplies,North,1,8.99,0,5.79
ORD00608,9/21/2024,CUST0144,Portable Power Bank 20000mAh,Electronics,East,1,37.99,0.05,16.49
ORD00963,9/21/2024,CUST0280,Portable Power Bank 20000mAh,Electronics,East,1,39.99,0,18.49
ORD02547,9/21/2024,CUST0001,Document Folder Set,Office Supplies,North,2,33.98,0,19.98
ORD00252,9/22/2024,CUST0074,Surge Protector Power Strip,Electronics,West,6,140.35,0.1,65.35
ORD00763,9/22/2024,CUST0380,Bookshelf 4-Tier,Furniture,South,4,479.96,0,151.96
ORD02360,9/22/2024,CUST0114,Wireless Laser Presenter,Electronics,East,2,45.98,0,26.98
ORD02602,9/22/2024,CUST0151,Mechanical Keyboard,Technology,South,4,319.96,0,135.96
ORD00324,9/23/2024,CUST0319,Heavy-Duty Stapler,Office Supplies,North,2,39.98,0,22.98
ORD01663,9/23/2024,CUST0086,Whiteboard Markers,Office Supplies,East,2,22.98,0,13.98
ORD01991,9/23/2024,CUST0008,Laptop Stand,Technology,East,5,149.96,0.25,39.96
ORD02103,9/23/2024,CUST0063,Ergonomic Office Chair,Furniture,North,1,199.99,0,61.99
ORD02179,9/23/2024,CUST0282,USB-C Docking Station,Technology,North,3,449.97,0,164.97
ORD02478,9/23/2024,CUST0007,Ergonomic Office Chair,Furniture,West,3,599.97,0,185.97
ORD02484,9/23/2024,CUST0174,A4 Printer Paper (Ream),Office Supplies,East,2,23.38,0.1,9.78
ORD02824,9/23/2024,CUST0105,A4 Printer Paper (Ream),Office Supplies,South,1,12.99,0,6.19
ORD01293,9/24/2024,CUST0278,Laptop Stand,Technology,East,1,39.99,0,17.99
ORD02698,9/24/2024,CUST0375,Bookshelf 4-Tier,Furniture,East,6,719.94,0,227.94
ORD02774,9/24/2024,CUST0030,Desk Organizer Mesh,Furniture,South,5,106.21,0.15,48.71
ORD02887,9/24/2024,CUST0171,Wireless Laser Presenter,Electronics,East,5,97.71,0.15,50.21
ORD00536,9/25/2024,CUST0161,Portable Power Bank 20000mAh,Electronics,North,3,89.98,0.25,25.48
ORD00564,9/25/2024,CUST0114,Wireless Laser Presenter,Electronics,North,3,68.97,0,40.47
ORD01363,9/25/2024,CUST0003,Lumbar Support Cushion,Furniture,East,2,50.98,0.15,22.98
ORD01897,9/25/2024,CUST0203,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.99,0,5.79
ORD01121,9/26/2024,CUST0007,Spiral Notebooks (3-Pack),Office Supplies,West,2,29.98,0,18.38
ORD00685,9/27/2024,CUST0027,Spiral Notebooks (3-Pack),Office Supplies,West,4,59.96,0,36.76
ORD01964,9/27/2024,CUST0096,Dual Monitor Arm,Technology,West,2,179.98,0,75.98
ORD02515,9/27/2024,CUST0210,HDMI Cable 4K (6ft),Electronics,South,4,50.97,0.15,31.77
ORD02591,9/27/2024,CUST0059,Noise-Canceling Headset,Technology,West,1,97.49,0.25,19.49
ORD00172,9/28/2024,CUST0150,Heavy-Duty Stapler,Office Supplies,East,3,53.97,0.1,28.47
ORD00523,9/28/2024,CUST0033,Ballpoint Pens (Pack of 12),Office Supplies,West,1,8.99,0,5.79
ORD02925,9/28/2024,CUST0096,Heavy-Duty Stapler,Office Supplies,West,6,119.94,0,68.94
ORD00780,9/29/2024,CUST0126,Mechanical Keyboard,Technology,South,1,79.99,0,33.99
ORD01866,9/29/2024,CUST0002,Document Folder Set,Office Supplies,West,4,67.96,0,39.96
ORD02709,9/29/2024,CUST0289,Standing Desk Converter,Furniture,East,1,249.99,0,74.99
ORD02789,9/29/2024,CUST0204,A4 Printer Paper (Ream),Office Supplies,North,2,25.98,0,12.38
ORD00491,9/30/2024,CUST0067,Mechanical Keyboard,Technology,West,8,543.93,0.15,175.93
ORD00943,9/30/2024,CUST0006,Noise-Canceling Headset,Technology,East,2,246.98,0.05,90.98
ORD02473,9/30/2024,CUST0268,Laptop Stand,Technology,North,4,151.96,0.05,63.96
ORD02199,10/1/2024,CUST0028,Dual Monitor Arm,Technology,South,4,341.96,0.05,133.96
ORD00561,10/2/2024,CUST0173,Desk Organizer Mesh,Furniture,East,1,22.49,0.1,10.99
ORD00679,10/2/2024,CUST0055,Mechanical Keyboard,Technology,West,1,79.99,0,33.99
ORD00951,10/2/2024,CUST0007,Bookshelf 4-Tier,Furniture,South,1,119.99,0,37.99
ORD01517,10/2/2024,CUST0004,Noise-Canceling Headset,Technology,East,1,123.49,0.05,45.49
ORD02007,10/2/2024,CUST0051,Spiral Notebooks (3-Pack),Office Supplies,North,4,59.96,0,36.76
ORD02041,10/2/2024,CUST0025,Laptop Stand,Technology,East,1,39.99,0,17.99
ORD00588,10/3/2024,CUST0005,Mechanical Keyboard,Technology,East,4,303.96,0.05,119.96
ORD01588,10/3/2024,CUST0160,External SSD 1TB,Technology,East,5,599.95,0,224.95
ORD01652,10/3/2024,CUST0229,A4 Printer Paper (Ream),Office Supplies,East,2,20.78,0.2,7.18
ORD01935,10/3/2024,CUST0358,Ballpoint Pens (Pack of 12),Office Supplies,West,1,8.99,0,5.79
ORD02911,10/3/2024,CUST0324,A4 Printer Paper (Ream),Office Supplies,East,4,51.96,0,24.76
ORD00189,10/4/2024,CUST0081,Adjustable Footrest,Furniture,South,1,34.99,0,16.99
ORD01255,10/4/2024,CUST0028,USB-C Docking Station,Technology,East,3,337.48,0.25,52.48
ORD02338,10/4/2024,CUST0088,Whiteboard Markers,Office Supplies,South,1,10.34,0.1,5.84
ORD02982,10/4/2024,CUST0054,HD Webcam 1080p,Technology,West,7,377.94,0.1,153.94
ORD01011,10/5/2024,CUST0141,Laptop Stand,Technology,East,7,279.93,0,125.93
ORD00066,10/6/2024,CUST0202,Filing Cabinet,Furniture,North,3,479.97,0,143.97
ORD00759,10/6/2024,CUST0006,Permanent Sticky Notes,Office Supplies,West,9,62.91,0,43.11
ORD00813,10/6/2024,CUST0015,Dual Monitor Arm,Technology,West,3,269.97,0,113.97
ORD02142,9/29/2023,CUST0041,Heavy-Duty Stapler,Office Supplies,West,3,56.97,0.05,31.47
ORD00119,10/7/2024,CUST0027,Mechanical Keyboard,Technology,North,2,159.98,0,67.98
ORD00432,10/7/2024,CUST0005,Document Folder Set,Office Supplies,North,10,169.9,0,99.9
ORD00841,10/7/2024,CUST0097,HDMI Cable 4K (6ft),Electronics,East,1,14.99,0,10.19
ORD02295,10/7/2024,CUST0266,USB-C Docking Station,Technology,West,1,127.49,0.15,32.49
ORD02584,10/7/2024,CUST0040,Portable Power Bank 20000mAh,Electronics,North,1,39.99,0,18.49
ORD02716,10/7/2024,CUST0048,Mechanical Keyboard,Technology,East,4,287.96,0.1,103.96
ORD01660,10/8/2024,CUST0011,Ballpoint Pens (Pack of 12),Office Supplies,East,3,21.58,0.2,11.98
ORD02684,10/8/2024,CUST0239,Adjustable Footrest,Furniture,South,3,89.22,0.15,35.22
ORD00706,10/9/2024,CUST0042,Mechanical Keyboard,Technology,East,1,71.99,0.1,25.99
ORD01327,10/9/2024,CUST0059,HD Webcam 1080p,Technology,West,1,59.99,0,27.99
ORD01643,10/9/2024,CUST0016,Spiral Notebooks (3-Pack),Office Supplies,East,4,59.96,0,36.76
ORD01960,10/9/2024,CUST0318,Permanent Sticky Notes,Office Supplies,North,4,26.56,0.05,17.76
ORD02692,10/9/2024,CUST0196,HDMI Cable 4K (6ft),Electronics,East,5,74.95,0,50.95
ORD00064,10/10/2024,CUST0006,Surge Protector Power Strip,Electronics,East,1,25.99,0,13.49
ORD00557,10/10/2024,CUST0166,Permanent Sticky Notes,Office Supplies,East,1,6.29,0.1,4.09
ORD00045,10/11/2024,CUST0104,Noise-Canceling Headset,Technology,North,3,331.47,0.15,97.47
ORD00501,10/11/2024,CUST0341,External SSD 1TB,Technology,East,5,599.95,0,224.95
ORD01810,10/11/2024,CUST0025,Wireless Laser Presenter,Electronics,North,7,144.84,0.1,78.34
ORD00088,10/12/2024,CUST0088,External SSD 1TB,Technology,East,8,959.92,0,359.92
ORD01061,10/12/2024,CUST0002,Permanent Sticky Notes,Office Supplies,North,4,27.96,0,19.16
ORD01180,10/12/2024,CUST0163,Heavy-Duty Stapler,Office Supplies,South,1,19.99,0,11.49
ORD01201,10/12/2024,CUST0286,Bookshelf 4-Tier,Furniture,South,1,119.99,0,37.99
ORD01590,10/12/2024,CUST0345,Wireless Laser Presenter,Electronics,North,2,43.68,0.05,24.68
ORD01696,10/12/2024,CUST0024,Dual Monitor Arm,Technology,North,3,242.97,0.1,86.97
ORD02660,10/12/2024,CUST0020,HDMI Cable 4K (6ft),Electronics,South,2,23.98,0.2,14.38
ORD02699,10/12/2024,CUST0094,Heavy-Duty Stapler,Office Supplies,West,1,19.99,0,11.49
ORD00420,10/13/2024,CUST0296,Bluetooth Speaker,Electronics,East,2,89.98,0.1,33.98
ORD00660,10/13/2024,CUST0079,Permanent Sticky Notes,Office Supplies,South,1,6.64,0.05,4.44
ORD01139,10/13/2024,CUST0003,A4 Printer Paper (Ream),Office Supplies,West,1,12.99,0,6.19
ORD01220,10/13/2024,CUST0039,Bookshelf 4-Tier,Furniture,North,1,119.99,0,37.99
ORD02225,10/13/2024,CUST0012,Filing Cabinet,Furniture,East,2,287.98,0.1,63.98
ORD00071,10/14/2024,CUST0235,Standing Desk Converter,Furniture,South,1,249.99,0,74.99
ORD02920,10/14/2024,CUST0358,External SSD 1TB,Technology,South,1,101.99,0.15,26.99
ORD00237,10/15/2024,CUST0057,External SSD 1TB,Technology,West,1,113.99,0.05,38.99
ORD00464,10/15/2024,CUST0005,Wireless Charging Pad,Electronics,West,2,47.98,0.2,18.98
ORD00497,10/15/2024,CUST0315,Permanent Sticky Notes,Office Supplies,South,1,6.29,0.1,4.09
ORD00694,10/15/2024,CUST0179,Whiteboard Markers,Office Supplies,West,1,11.49,0,6.99
ORD01690,10/15/2024,CUST0007,Spiral Notebooks (3-Pack),Office Supplies,North,6,76.45,0.15,41.65
ORD02092,10/15/2024,CUST0084,Document Folder Set,Office Supplies,East,3,50.97,0,29.97
ORD00001,10/16/2024,CUST0215,External SSD 1TB,Technology,East,3,287.98,0.2,62.98
ORD00019,10/16/2024,CUST0020,Standing Desk Converter,Furniture,East,4,949.96,0.05,249.96
ORD00215,10/16/2024,CUST0087,USB-C Docking Station,Technology,East,1,142.49,0.05,47.49
ORD01836,10/16/2024,CUST0063,HD Webcam 1080p,Technology,East,1,59.99,0,27.99
ORD00651,10/17/2024,CUST0050,Permanent Sticky Notes,Office Supplies,South,6,41.94,0,28.74
ORD00764,10/17/2024,CUST0036,Ballpoint Pens (Pack of 12),Office Supplies,South,2,15.28,0.15,8.88
ORD02095,10/17/2024,CUST0039,USB-C Docking Station,Technology,West,5,599.96,0.2,124.96
ORD00984,10/18/2024,CUST0082,Heavy-Duty Stapler,Office Supplies,South,3,59.97,0,34.47
ORD01207,10/18/2024,CUST0004,Bluetooth Speaker,Electronics,South,2,99.98,0,43.98
ORD01629,10/18/2024,CUST0005,HD Webcam 1080p,Technology,North,1,56.99,0.05,24.99
ORD00248,10/19/2024,CUST0096,Wireless Laser Presenter,Electronics,South,2,41.38,0.1,22.38
ORD00565,10/19/2024,CUST0154,Wireless Laser Presenter,Electronics,West,2,39.08,0.15,20.08
ORD00804,10/19/2024,CUST0285,Wireless Laser Presenter,Electronics,East,2,45.98,0,26.98
ORD01360,10/19/2024,CUST0220,Heavy-Duty Stapler,Office Supplies,South,2,29.98,0.25,12.98
ORD02304,10/19/2024,CUST0012,A4 Printer Paper (Ream),Office Supplies,East,1,10.39,0.2,3.59
ORD00490,10/20/2024,CUST0308,HDMI Cable 4K (6ft),Electronics,North,2,26.98,0.1,17.38
ORD02124,10/20/2024,CUST0108,Standing Desk Converter,Furniture,East,1,199.99,0.2,24.99
ORD02359,10/20/2024,CUST0037,Heavy-Duty Stapler,Office Supplies,North,2,37.98,0.05,20.98
ORD02821,10/20/2024,CUST0189,Filing Cabinet,Furniture,North,3,335.98,0.3,-0.02
ORD00981,10/21/2024,CUST0002,HDMI Cable 4K (6ft),Electronics,South,2,25.48,0.15,15.88
ORD01212,10/21/2024,CUST0063,Heavy-Duty Stapler,Office Supplies,East,1,19.99,0,11.49
ORD01237,10/21/2024,CUST0318,Spiral Notebooks (3-Pack),Office Supplies,South,3,42.72,0.05,25.32
ORD02190,10/21/2024,CUST0020,HDMI Cable 4K (6ft),Electronics,West,1,14.24,0.05,9.44
ORD02972,10/21/2024,CUST0254,Permanent Sticky Notes,Office Supplies,West,3,20.97,0,14.37
ORD00330,10/22/2024,CUST0129,Bluetooth Speaker,Electronics,West,6,299.94,0,131.94
ORD00355,10/22/2024,CUST0068,Document Folder Set,Office Supplies,South,1,16.99,0,9.99
ORD00795,10/22/2024,CUST0006,Portable Power Bank 20000mAh,Electronics,West,3,119.97,0,55.47
ORD01335,10/22/2024,CUST0007,Spiral Notebooks (3-Pack),Office Supplies,East,1,14.99,0,9.19
ORD01407,10/22/2024,CUST0215,Dual Monitor Arm,Technology,West,2,179.98,0,75.98
ORD01432,10/22/2024,CUST0114,Ergonomic Office Chair,Furniture,North,1,169.99,0.15,31.99
ORD01501,10/22/2024,CUST0171,Bookshelf 4-Tier,Furniture,West,2,215.98,0.1,51.98
ORD02006,10/22/2024,CUST0221,Surge Protector Power Strip,Electronics,West,1,20.79,0.2,8.29
ORD02383,10/22/2024,CUST0004,A4 Printer Paper (Ream),Office Supplies,South,3,38.97,0,18.57
ORD00433,10/23/2024,CUST0010,Wireless Charging Pad,Electronics,North,7,209.93,0,108.43
ORD00743,10/23/2024,CUST0204,Noise-Canceling Headset,Technology,East,5,617.45,0.05,227.45
ORD01993,10/23/2024,CUST0075,Bluetooth Speaker,Electronics,South,3,149.97,0,65.97
ORD00577,10/25/2024,CUST0344,Permanent Sticky Notes,Office Supplies,North,1,6.64,0.05,4.44
ORD01036,10/25/2024,CUST0092,Adjustable Footrest,Furniture,South,3,104.97,0,50.97
ORD01843,10/25/2024,CUST0012,Ergonomic Office Chair,Furniture,West,2,399.98,0,123.98
ORD00390,10/26/2024,CUST0067,Adjustable Footrest,Furniture,East,2,69.98,0,33.98
ORD01059,10/26/2024,CUST0020,Ergonomic Office Chair,Furniture,East,2,359.98,0.1,83.98
ORD00389,10/27/2024,CUST0294,Bluetooth Speaker,Electronics,East,1,49.99,0,21.99
ORD00406,10/27/2024,CUST0004,Spiral Notebooks (3-Pack),Office Supplies,West,1,14.99,0,9.19
ORD01110,10/27/2024,CUST0337,Filing Cabinet,Furniture,South,3,455.97,0.05,119.97
ORD01187,10/27/2024,CUST0002,HDMI Cable 4K (6ft),Electronics,South,2,20.99,0.3,11.39
ORD01257,10/27/2024,CUST0159,Ergonomic Office Chair,Furniture,North,1,189.99,0.05,51.99
ORD01526,10/27/2024,CUST0094,A4 Printer Paper (Ream),Office Supplies,North,1,11.04,0.15,4.24
ORD02903,10/27/2024,CUST0001,Wireless Charging Pad,Electronics,North,1,25.49,0.15,10.99
ORD02525,10/28/2024,CUST0248,A4 Printer Paper (Ream),Office Supplies,East,1,12.34,0.05,5.54
ORD00127,10/29/2024,CUST0101,Mechanical Keyboard,Technology,West,1,79.99,0,33.99
